Kab/Kota,Tahun,Bulan,Beras Premium,Beras Medium,Beras SPHP,Kedelai Biji Kering (Impor),Bawang Merah,Bawang Putih Bonggol,Cabai Merah Keriting,Daging Sapi Murni,Cabai Rawit Merah,Daging Ayam Ras,Telur Ayam Ras,Gula Konsumsi,Minyak Goreng Kemasan,Minyak Goreng Curah,Tepung Terigu (Curah),Tepung Terigu Kemasan,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Garam Konsumsi,Bulan_num,Periode,SPHP_covered,bulan_num
Kota Payakumbuh,2025,April,16333.0,14798.0,13000.0,10498.0,37655.0,41190.0,56222.0,140655.0,57975.0,32301.0,27003.0,18025.0,19893.0,15376.0,9299.0,12667.0,53592.0,33446.0,35000.0,15333.0,4,2025-04-01,True,4
Kota Payakumbuh,2025,Mei,16322.0,14711.0,13000.0,10664.0,36663.0,37978.0,36876.0,140000.0,36519.0,32585.0,28019.0,18000.0,19901.0,15176.0,9438.0,12500.0,53750.0,32831.0,35000.0,15337.0,5,2025-05-01,True,5
Kota Payakumbuh,2025,Juni,16314.0,14674.0,13028.333333333334,10829.0,36049.0,33768.0,28829.0,139880.0,31132.0,32133.0,27872.0,18000.0,20012.0,15045.0,9550.0,12508.0,54286.0,33288.0,35000.0,15622.0,6,2025-06-01,True,6
Kota Payakumbuh,2025,Juli,16681.0,14989.0,13056.666666666666,10674.0,43047.0,33122.0,33367.0,140056.0,38200.0,35220.0,28191.0,18011.0,20012.0,15084.0,9393.0,12624.0,55889.0,33371.0,35000.0,15667.0,7,2025-07-01,True,7
Kota Payakumbuh,2025,Agustus,17000.0,15116.0,13085.0,10146.0,51553.0,32946.0,35793.0,131196.0,39338.0,35348.0,28746.0,18000.0,19946.0,15140.0,9644.0,14139.0,56620.0,35685.0,35000.0,15663.0,8,2025-08-01,True,8
Kota Pekalongan,2024,Januari,14875.0,14321.0,12500.0,11968.0,35179.0,40000.0,67429.0,125000.0,51857.0,36000.0,25571.0,16589.0,16321.0,14481.0,9000.0,12339.0,30143.0,33179.0,33857.0,10000.0,1,2024-01-01,True,1
Kota Pekalongan,2024,Februari,16272.0,15647.0,12500.0,10369.0,33206.0,40000.0,58652.0,125000.0,53471.0,36824.0,27471.0,17000.0,17147.0,15437.0,9000.0,12500.0,30059.0,32971.0,33441.0,10000.0,2,2024-02-01,True,2
Kota Pekalongan,2024,Maret,15839.0,15196.0,12500.0,10413.0,34357.0,41328.0,49875.0,125000.0,52357.0,42000.0,29929.0,17143.0,17357.0,15886.0,9000.0,12089.0,31000.0,32821.0,33429.0,10000.0,3,2024-03-01,True,3
Kota Pekalongan,2024,April,16000.0,13083.0,12500.0,10781.0,60083.0,43068.5,46100.0,132708.0,44250.0,43167.0,28083.0,17792.0,17167.0,16540.0,9000.0,12000.0,33913.0,34130.0,32174.0,10000.0,4,2024-04-01,True,4
Kota Pekalongan,2024,Mei,15993.0,13000.0,12500.0,10791.0,50857.0,41197.0,46750.0,125000.0,35036.0,39571.0,27857.0,17875.0,17821.0,16494.0,9000.0,12000.0,30464.0,30714.0,30607.0,10000.0,5,2024-05-01,True,5
Kota Pekalongan,2024,Juni,15443.0,13000.0,12500.0,10659.0,42174.0,40000.0,45364.0,125000.0,36391.0,38870.0,26913.0,17000.0,17130.0,15879.0,9043.0,12000.0,31826.0,30696.0,29435.0,10000.0,6,2024-06-01,True,6
Kota Pekalongan,2024,Juli,15879.0,13000.0,12500.0,9902.0,31464.0,39000.0,38333.0,125000.0,57393.0,39714.0,26343.0,16625.0,17304.0,16560.0,9000.0,12000.0,32821.0,32500.0,32500.0,10000.0,7,2024-07-01,True,7
Kota Pekalongan,2024,Agustus,15721.0,13000.0,12500.0,9518.0,25500.0,38608.0,38259.0,124821.0,54107.0,37929.0,25821.0,16500.0,16518.0,16498.0,9000.0,11929.0,33821.0,32964.0,32821.0,10000.0,8,2024-08-01,True,8
Kota Pekalongan,2024,September,15669.0,13038.0,12500.0,8898.0,28483.0,39140.0,26381.0,125000.0,36962.0,37654.0,25026.0,16813.0,17006.0,17037.0,9000.0,12346.0,33972.0,33231.0,33038.0,10000.0,9,2024-09-01,True,9
Kota Pekalongan,2024,Oktober,15600.0,13000.0,12500.0,8623.0,33000.0,39355.0,20500.0,125000.0,43655.0,39000.0,25517.0,17000.0,17672.0,16687.0,9000.0,12500.0,34310.0,33759.0,33586.0,10000.0,10,2024-10-01,True,10
Kota Pekalongan,2024,November,15592.0,13000.0,12480.0,8352.0,40240.0,40000.0,20484.0,125000.0,35920.0,39440.0,25160.0,17000.0,18980.0,18106.0,8800.0,12500.0,34960.0,32880.0,32880.0,10000.0,11,2024-11-01,True,11
Kota Pekalongan,2024,Desember,15600.0,13253.0,12500.0,8396.0,41148.0,40780.0,31917.0,122557.0,43463.0,39037.0,28704.0,16969.0,19840.0,18091.0,8154.0,12414.0,36417.0,30800.0,31120.0,10000.0,12,2024-12-01,True,12
Kota Pekalongan,2025,Januari,15954.0,13154.0,12500.0,9137.0,38189.0,40000.0,60792.0,121579.0,85338.0,38268.0,26710.0,17414.0,20789.0,18420.0,8000.0,12290.0,40000.0,30000.0,30000.0,10000.0,1,2025-01-01,True,1
Kota Pekalongan,2025,Februari,15676.0,13125.0,12500.0,9288.0,35667.0,40000.0,53261.0,121859.0,72679.0,38208.0,27388.0,17954.0,21363.0,18551.0,8105.0,12125.0,40000.0,30000.0,30000.0,10000.0,2,2025-02-01,True,2
Kota Pekalongan,2025,Maret,15612.0,13169.0,12500.0,8914.0,51528.0,41328.0,46875.0,126642.0,90042.0,40000.0,27585.0,17655.0,21367.0,18095.0,8000.0,12028.0,40000.0,30000.0,30000.0,10000.0,3,2025-03-01,True,3
Kota Pekalongan,2025,April,15702.0,13152.0,12500.0,9300.0,51171.0,43068.5,54423.0,125705.0,79557.0,39163.0,26815.0,17665.0,21187.0,18114.0,8027.0,12158.0,40000.0,30000.0,30000.0,10000.0,4,2025-04-01,True,4
Kota Pekalongan,2025,Mei,15638.0,13271.0,12500.0,9700.0,43310.0,41197.0,40828.0,121588.0,39184.0,36906.0,26235.0,17582.0,21206.0,17578.0,8000.0,12159.0,40000.0,30000.0,30000.0,10000.0,5,2025-05-01,True,5
Kota Pekalongan,2025,Juni,15554.0,14006.0,12500.0,9764.0,45975.0,40000.0,37667.0,121833.0,51663.0,38000.0,27036.0,17024.0,21249.0,17100.0,8000.0,12119.0,40000.0,30000.0,30000.0,10000.0,6,2025-06-01,True,6
Kota Pekalongan,2025,Juli,15987.0,14000.0,12500.0,9465.0,52011.0,39000.0,36862.0,122541.0,56730.0,37783.0,27699.0,16957.0,21243.0,17195.0,8000.0,12161.0,40000.0,30000.0,30000.0,10000.0,7,2025-07-01,True,7
Kota Pekalongan,2025,Agustus,16000.0,13951.0,12500.0,9170.0,50011.0,38608.0,36200.0,122458.0,33933.0,37193.0,26637.0,16489.0,20929.0,17941.0,8022.0,12154.0,40000.0,30000.0,30000.0,10000.0,8,2025-08-01,True,8
Kota Pekanbaru,2024,Januari,16488.0,11523.0,13100.0,15628.0,33837.0,36209.0,50395.0,139535.0,56849.0,28349.0,25302.0,17116.0,17442.0,15337.0,11605.0,14256.0,48581.0,50896.25,52217.25,13605.0,1,2024-01-01,True,1
Kota Pekanbaru,2024,Februari,16543.0,11500.0,13100.0,16000.0,31741.0,35543.0,68466.0,135517.0,69026.0,30517.0,26603.0,17586.0,17897.0,17293.0,10103.0,14043.0,42069.0,46466.0,47948.0,13345.0,2,2024-02-01,True,2
Kota Pekanbaru,2024,Maret,16460.0,11500.0,13100.0,15371.0,36935.0,37419.0,73565.0,138468.0,73669.0,30903.0,27887.0,17895.0,18008.0,16500.0,10000.0,14250.0,37556.0,37823.0,39677.0,13500.0,3,2024-03-01,True,3
Kota Pekanbaru,2024,April,16473.0,11500.0,13100.0,15000.0,45982.0,39509.0,66345.0,141636.0,59727.0,30473.0,28109.0,18127.0,18000.0,16018.0,9673.0,14264.0,37636.0,35127.0,33691.0,13527.0,4,2024-04-01,True,4
Kota Pekanbaru,2024,Mei,16607.0,12838.0,13100.0,12778.0,46754.0,38984.0,68459.0,140000.0,53984.0,30672.0,28443.0,18705.0,18000.0,16033.0,9426.0,14254.0,37541.0,32705.0,33738.0,13508.0,5,2024-05-01,True,5
Kota Pekanbaru,2024,Juni,16482.0,13116.0,13100.0,11929.0,43839.0,38714.0,72071.0,140000.0,53446.0,27714.0,28411.0,18875.0,17982.0,16393.0,9518.0,14259.0,37679.0,32589.0,34179.0,13557.0,6,2024-06-01,True,6
Kota Pekanbaru,2024,Juli,16500.0,13100.0,13100.0,12000.0,32194.0,36677.0,53274.0,140000.0,63048.0,25548.0,27452.0,18806.0,18000.0,16548.0,9226.0,14161.0,37661.0,32339.0,33839.0,13600.0,7,2024-07-01,True,7
Kota Pekanbaru,2024,Agustus,16516.0,13100.0,13100.0,12058.0,23903.0,36661.0,51742.0,140000.0,73500.0,25565.0,27226.0,18581.0,18000.0,16629.0,9000.0,14250.0,40000.0,32500.0,34000.0,13552.0,8,2024-08-01,True,8
Kota Pekanbaru,2024,September,16890.0,13100.0,13100.0,11967.0,23983.0,36763.0,42424.0,140000.0,53254.0,26000.0,26763.0,19000.0,17983.0,17000.0,9000.0,14229.0,40000.0,32881.0,34593.0,13508.0,9,2024-09-01,True,9
Kota Pekanbaru,2024,Oktober,17016.0,13100.0,13100.0,12000.0,29689.0,37803.0,40115.0,140000.0,52295.0,28213.0,26607.0,19000.0,17984.0,17033.0,9000.0,14238.0,40000.0,34967.0,36344.0,13500.0,10,2024-10-01,True,10
Kota Pekanbaru,2024,November,17000.0,13100.0,13100.0,12000.0,33067.0,38433.0,39117.0,140000.0,43617.0,28967.0,27000.0,18800.0,18000.0,17300.0,9050.0,14033.0,40000.0,34067.0,35750.0,13717.0,11,2024-11-01,True,11
Kota Pekanbaru,2024,Desember,16957.0,13100.0,13098.0,12000.0,34319.0,39447.0,40468.0,140000.0,37000.0,29435.0,27500.0,18478.0,18000.0,17674.0,9022.0,14000.0,39348.0,32304.0,34152.0,13793.0,12,2024-12-01,True,12
Kota Pekanbaru,2025,Januari,16929.0,13098.0,13100.0,11780.0,41816.0,40636.0,66063.0,139854.0,72278.0,30531.0,29750.0,18788.0,17929.0,18013.0,9000.0,14128.0,39907.0,34840.0,36024.0,13615.0,1,2025-01-01,True,1
Kota Pekanbaru,2025,Februari,17009.0,13100.0,13103.0,12907.0,33811.0,40000.0,61792.0,140000.0,76338.0,27037.0,29755.0,19000.0,18684.0,18064.0,9000.0,14176.0,39963.0,34363.0,36759.0,14000.0,2,2025-02-01,True,2
Kota Pekanbaru,2025,Maret,16900.0,13100.0,13100.0,14254.0,38965.0,41333.0,52081.0,140593.0,77158.0,27119.0,29661.0,19007.0,19953.0,18534.0,9000.0,13951.0,40000.0,34469.0,38000.0,14000.0,3,2025-03-01,True,3
Kota Pekanbaru,2025,April,16719.0,13100.0,13100.0,14305.0,41653.0,42082.0,65657.0,140000.0,75797.0,26643.0,28955.0,18732.0,20000.0,18558.0,9000.0,13737.0,39846.0,34635.0,37769.0,14000.0,4,2025-04-01,True,4
Kota Pekanbaru,2025,Mei,16949.0,13827.0,13100.0,14500.0,37098.0,38623.0,45875.0,140000.0,49219.0,27167.0,29016.0,18640.0,20033.0,18500.0,9000.0,13684.0,39918.0,34951.0,38033.0,14000.0,5,2025-05-01,True,5
Kota Pekanbaru,2025,Juni,16795.0,14103.0,13100.0,14500.0,37702.0,34696.0,32310.0,137719.0,43603.0,26588.0,28957.0,18608.0,20220.0,18559.0,9000.0,13667.0,40898.0,34603.0,38000.0,14000.0,6,2025-06-01,True,6
Kota Pekanbaru,2025,Juli,16817.0,13566.0,13100.0,14500.0,42934.0,34705.0,35131.0,137500.0,50984.0,28613.0,29205.0,18967.0,20541.0,18525.0,9000.0,13735.0,42548.0,34548.0,38000.0,14000.0,7,2025-07-01,True,7
Kota Pekanbaru,2025,Agustus,16159.0,13100.0,13100.0,14500.0,47589.0,35286.0,43241.0,137500.0,48444.0,29123.0,29713.0,18902.0,20467.0,18383.0,9082.0,13779.0,42475.0,32787.0,38000.0,14000.0,8,2025-08-01,True,8
Kota Pematangsiantar,2024,Januari,14700.0,13400.0,12700.0,15200.0,32022.0,37067.0,32889.0,130444.0,60000.0,28811.0,24406.0,16867.0,15556.0,14256.0,11267.0,14178.0,49333.0,21682.0,16499.25,14000.0,1,2024-01-01,True,1
Kota Pematangsiantar,2024,Februari,15124.0,14079.0,12700.0,15000.0,30121.0,36914.0,51397.0,130000.0,60000.0,33172.0,24621.0,17353.0,15241.0,15552.0,11000.0,13983.0,44018.0,21712.0,16100.0,14000.0,2,2024-02-01,True,2
Kota Pematangsiantar,2024,Maret,15010.0,14003.0,12700.0,14367.0,33377.0,39280.0,51328.0,130000.0,45000.0,33492.0,25000.0,17738.0,15656.0,16172.0,11000.0,14000.0,42915.0,21083.0,16551.0,14000.0,3,2024-03-01,True,3
Kota Pematangsiantar,2024,April,15000.0,14000.0,12700.0,13518.0,48750.0,39107.0,40964.0,132500.0,44800.0,34339.0,25125.0,17759.0,15982.0,16473.0,11000.0,14000.0,42750.0,19609.0,16637.0,14000.0,4,2024-04-01,True,4
Kota Pematangsiantar,2024,Mei,14879.0,13839.0,12700.0,11895.0,49871.0,39081.0,47475.0,130000.0,44600.0,35742.0,25887.0,18000.0,16000.0,16210.0,11000.0,14000.0,41836.0,19133.0,16335.0,14000.0,5,2024-05-01,True,5
Kota Pematangsiantar,2024,Juni,14850.0,13777.0,12700.0,10868.0,40714.0,38304.0,46589.0,130179.0,44400.0,28357.0,26000.0,17813.0,16000.0,15982.0,11000.0,14000.0,41148.0,19061.0,15634.875,14000.0,6,2024-06-01,True,6
Kota Pematangsiantar,2024,Juli,15045.0,13747.0,12577.0,10688.0,27717.0,37150.0,31567.0,130000.0,44200.0,25908.0,25792.0,17500.0,16008.0,16142.0,11000.0,14400.0,39491.0,18138.0,15305.5,14000.0,7,2024-07-01,True,7
Kota Pematangsiantar,2024,Agustus,15173.0,13850.0,12500.0,10671.0,24403.0,37405.0,36000.0,130000.0,44000.0,26863.0,26105.0,17477.0,16000.0,16355.0,10742.0,15000.0,42131.0,21550.0,15438.0,14000.0,8,2024-08-01,True,8
Kota Pematangsiantar,2024,September,15098.0,13924.0,12502.0,10681.0,25322.0,36983.0,24305.0,130000.0,44000.0,26153.0,26000.0,17407.0,16002.0,16398.0,9102.0,13983.0,42232.0,21036.0,16747.25,14288.0,9,2024-09-01,True,9
Kota Pematangsiantar,2024,Oktober,15145.0,13965.0,12500.0,10558.0,29613.0,38935.0,27633.0,130000.0,30000.0,30234.0,26097.0,17508.0,16056.0,16661.0,8524.0,13677.0,40083.0,21186.0,16409.375,14500.0,10,2024-10-01,True,10
Kota Pematangsiantar,2024,November,15008.0,13777.0,12500.0,10360.0,35367.0,41567.0,25233.0,130167.0,25000.0,29442.0,26000.0,17750.0,16517.0,17483.0,9025.0,13750.0,42491.0,18433.0,17260.375,14517.0,11,2024-11-01,True,11
Kota Pematangsiantar,2024,Desember,15062.0,13604.0,12487.0,10071.0,36289.0,43079.0,37102.0,130982.0,31920.0,34246.0,26775.0,17597.0,16996.0,18754.0,8794.0,13911.0,47294.0,20624.0,16030.75,14694.0,12,2024-12-01,True,12
Kota Pematangsiantar,2025,Januari,15181.0,13689.0,12457.0,9561.0,39190.0,42943.0,58368.0,127415.0,38840.0,33017.0,27753.0,17814.0,19987.0,19421.0,8720.0,13953.0,46280.0,23000.0,16499.25,15000.0,1,2025-01-01,True,1
Kota Pematangsiantar,2025,Februari,15151.0,13583.0,12455.0,9762.0,33000.0,42886.0,47254.0,126960.0,45760.0,29627.0,25824.0,18214.0,20500.0,19223.0,8619.0,14000.0,46406.0,24935.0,16100.0,15000.0,2,2025-02-01,True,2
Kota Pematangsiantar,2025,Maret,15151.0,13573.0,12567.0,9625.0,35060.0,43339.0,37673.0,126923.0,52680.0,30274.0,26039.0,18304.0,20500.0,19131.0,8610.0,13958.0,47882.0,24763.0,16551.0,15000.0,3,2025-03-01,True,3
Kota Pematangsiantar,2025,April,15119.0,13782.0,12526.0,9583.0,37488.0,42679.0,45887.0,126794.0,59600.0,28700.0,26277.0,18339.0,20479.0,19061.0,8564.0,13830.0,48696.0,26776.0,16637.0,14988.0,4,2025-04-01,True,4
Kota Pematangsiantar,2025,Mei,15221.0,14054.0,12533.0,9773.0,34562.0,38191.0,28388.0,126738.0,59600.0,29103.0,26269.0,18162.0,20480.0,18905.0,8567.0,13682.0,47400.0,26055.0,16335.0,15022.0,5,2025-05-01,True,5
Kota Pematangsiantar,2025,Juni,15388.0,14546.0,12818.0,9757.0,34657.0,33977.0,21203.0,126648.0,59600.0,27820.0,25997.0,17797.0,20459.0,18244.0,8562.0,13968.0,46069.0,27946.0,15634.875,14994.0,6,2025-06-01,True,6
Kota Pematangsiantar,2025,Juli,15712.0,14861.0,13103.0,9791.0,42956.0,36652.0,22287.0,126720.0,59600.0,31220.0,26202.0,17426.0,20489.0,17874.0,8577.0,13560.0,47407.0,30411.0,15305.5,15000.0,7,2025-07-01,True,7
Kota Pematangsiantar,2025,Agustus,15636.0,15018.0,12945.0,9956.0,48809.0,33882.0,31983.0,126649.0,59600.0,33290.0,26785.0,17559.0,20461.0,18201.0,8564.0,13578.0,49495.0,31049.0,15438.0,15000.0,8,2025-08-01,True,8
Kota Pontianak,2024,Januari,16000.0,14000.0,13000.0,12500.0,34487.0,33179.0,40385.0,150769.0,43872.0,40949.0,27667.0,16974.0,16038.0,16013.0,11205.0,13410.0,40872.0,31184.0,25097.0,14205.0,1,2024-01-01,True,1
Kota Pontianak,2024,Februari,16429.0,14347.0,13000.0,12500.0,29265.0,33571.0,47771.0,154082.0,75469.0,35490.0,29612.0,17224.0,16990.0,16602.0,11408.0,13816.0,37261.0,30638.0,25200.0,14408.0,2,2024-02-01,True,2
Kota Pontianak,2024,Maret,17800.0,15000.0,13000.0,12500.0,29140.0,39080.0,45760.0,154000.0,80340.0,38290.0,32420.0,17930.0,17120.0,17240.0,11400.0,13800.0,36653.0,32720.0,25267.0,14400.0,3,2024-03-01,True,3
Kota Pontianak,2024,April,17826.0,15000.0,13000.0,12500.0,38565.0,38196.0,55217.0,154674.0,70565.0,43087.0,32717.0,18163.0,17000.0,17043.0,11717.0,14174.0,39848.0,34217.0,27143.0,14348.0,4,2024-04-01,True,4
Kota Pontianak,2024,Mei,17772.0,15000.0,13000.0,12500.0,39737.0,36421.0,53544.0,154561.0,52281.0,40719.0,29667.0,18711.0,17158.0,17079.0,11728.0,14456.0,36895.0,36211.0,24484.0,14456.0,5,2024-05-01,True,5
Kota Pontianak,2024,Juni,17804.0,15000.0,13000.0,13666.666666666666,40891.0,35283.0,49761.0,154130.0,62239.0,36652.0,31283.0,18283.0,17185.0,16457.0,11761.0,14391.0,36587.0,35391.0,24600.0,14391.0,6,2024-06-01,True,6
Kota Pontianak,2024,Juli,17774.0,15000.0,13000.0,14833.333333333334,30170.0,33170.0,48887.0,154528.0,77000.0,34283.0,32962.0,17755.0,17726.0,16726.0,11821.0,14453.0,36283.0,37000.0,24933.0,14453.0,7,2024-07-01,True,7
Kota Pontianak,2024,Agustus,17808.0,15019.0,13000.0,15768.5,22538.0,34423.0,42519.0,154231.0,71923.0,33019.0,31039.0,17683.0,17654.0,16712.0,11716.0,14423.0,38000.0,36327.0,24533.0,14423.0,8,2024-08-01,True,8
Kota Pontianak,2024,September,17512.0,14710.0,13000.0,14926.125,26233.0,34651.0,40116.0,153488.0,57512.0,36744.0,29233.0,17767.0,17802.0,16896.0,11107.0,14186.0,38605.0,35488.0,24679.0,14349.0,9,2024-09-01,True,9
Kota Pontianak,2024,Oktober,17500.0,14681.0,13000.0,15000.0,30170.0,35936.0,30936.0,153617.0,44404.0,35404.0,28851.0,18191.0,18287.0,17404.0,10804.0,13723.0,39596.0,35766.0,25900.0,14370.0,10,2024-10-01,True,10
Kota Pontianak,2024,November,17500.0,14732.0,13036.0,15000.0,41875.0,40072.0,33839.0,156071.0,45429.0,33054.0,29679.0,18295.0,18436.0,17679.0,10929.0,13929.0,40179.0,35232.0,25833.0,14464.0,11,2024-11-01,True,11
Kota Pontianak,2024,Desember,17500.0,14727.0,13000.0,15000.0,46864.0,39636.0,47432.0,155227.0,47841.0,35045.0,31705.0,18216.0,18648.0,18352.0,10930.0,13932.0,39744.0,34372.0,25739.0,14884.0,12,2024-12-01,True,12
Kota Pontianak,2025,Januari,17500.0,14500.0,13009.0,15000.0,35556.0,41351.0,58658.0,155118.0,80678.0,41187.0,31808.0,18264.0,19274.0,18774.0,10000.0,12988.0,46655.0,36339.0,27184.0,14000.0,1,2025-01-01,True,1
Kota Pontianak,2025,Februari,17009.0,14027.0,13000.0,15000.0,30695.0,41567.0,75891.0,155000.0,95085.0,37446.0,30214.0,18500.0,20000.0,18508.0,10018.0,12982.0,49766.0,33144.0,28443.0,14080.0,2,2025-02-01,True,2
Kota Pontianak,2025,Maret,17003.0,14000.0,13000.0,15000.0,33911.0,43012.0,81696.0,155263.0,101804.0,37412.0,31715.0,18357.0,19929.0,18487.0,10018.0,12928.0,46132.0,33096.0,27461.0,14054.0,3,2025-03-01,True,3
Kota Pontianak,2025,April,17000.0,14000.0,13005.0,15000.0,36316.0,41649.0,80511.0,155431.0,105017.0,37759.0,30287.0,18505.0,20000.0,18500.0,10000.0,12966.0,46397.0,36655.0,29500.0,14000.0,4,2025-04-01,True,4
Kota Pontianak,2025,Mei,17000.0,14000.0,13009.0,15000.0,32657.0,34904.0,47401.0,155167.0,56045.0,39167.0,29738.0,18517.0,19976.0,18138.0,10016.0,13027.0,44939.0,38356.0,29767.0,13242.0,5,2025-05-01,True,5
Kota Pontianak,2025,Juni,17000.0,14017.0,13004.5,15000.0,50000.0,33260.0,41000.0,155286.0,55328.0,39977.0,32083.0,18485.0,20000.0,17988.0,10017.0,12983.0,45903.0,45309.0,29931.0,12531.0,6,2025-06-01,True,6
Kota Pontianak,2025,Juli,17000.0,14016.0,13000.0,15000.0,51656.0,31559.0,42086.0,155000.0,72344.0,40500.0,32178.0,18020.0,19962.0,17997.0,10016.0,12984.0,42452.0,45538.0,29839.0,12530.0,7,2025-07-01,True,7
Kota Pontianak,2025,Agustus,16735.0,13902.0,13000.0,15000.0,63821.0,30592.0,40866.0,155085.0,50067.0,37435.0,33000.0,17000.0,20000.0,18005.0,10016.0,13022.0,43475.0,46847.0,29712.0,10432.0,8,2025-08-01,True,8
Kota Prabumulih,2024,Januari,14000.0,12862.0,12000.0,10931.0,32966.0,34897.0,45241.0,121034.0,50172.0,33517.0,24793.0,16069.0,16000.0,14793.0,8276.0,11172.0,31586.0,28000.0,30138.0,10000.0,1,2024-01-01,True,1
Kota Prabumulih,2024,Februari,14387.0,12790.0,12000.0,11000.0,27387.0,35065.0,70452.0,124516.0,57581.0,32323.0,25048.0,16419.0,16871.0,15339.0,9000.0,12000.0,30419.0,26194.0,29355.0,10387.0,2,2024-02-01,True,2
Kota Prabumulih,2024,Maret,14081.0,12579.0,12000.0,11000.0,31977.0,37302.0,56721.0,130349.0,57186.0,35186.0,29070.0,17000.0,17000.0,15477.0,9000.0,12000.0,30395.0,24953.0,26548.0,9326.0,3,2024-03-01,True,3
Kota Prabumulih,2024,April,13911.0,12375.0,12000.0,10679.0,47250.0,41500.0,45857.0,130714.0,47679.0,36964.0,26964.0,17286.0,17000.0,15536.0,9000.0,12321.0,30179.0,25964.0,27500.0,9000.0,4,2024-04-01,True,4
Kota Prabumulih,2024,Mei,14000.0,12145.0,12000.0,10000.0,48613.0,41452.0,37677.0,130000.0,29226.0,36839.0,27000.0,18258.0,17016.0,15282.0,9000.0,12387.0,30000.0,22613.0,23548.0,9000.0,5,2024-05-01,True,5
Kota Prabumulih,2024,Juni,14000.0,12000.0,12000.0,10000.0,40115.0,36385.0,43654.0,126731.0,31077.0,35731.0,26077.0,17808.0,17019.0,14808.0,9000.0,12000.0,31231.0,22000.0,22308.0,9000.0,6,2024-06-01,True,6
Kota Prabumulih,2024,Juli,13935.0,11968.0,12081.0,10000.0,27258.0,34742.0,33516.0,120323.0,45645.0,31871.0,26129.0,17742.0,17000.0,14720.0,9000.0,12000.0,31613.0,23742.0,24452.0,9065.0,7,2024-07-01,True,7
Kota Prabumulih,2024,Agustus,14000.0,12233.0,12417.0,10000.0,22000.0,35300.0,34667.0,123667.0,53667.0,30267.0,26117.0,17533.0,17000.0,15211.0,9100.0,11800.0,29034.0,23100.0,23500.0,10000.0,8,2024-08-01,True,8
Kota Prabumulih,2024,September,14000.0,11967.0,12000.0,9971.0,20733.0,34800.0,23200.0,130000.0,35433.0,30133.0,24700.0,17000.0,17000.0,15640.0,9150.0,11800.0,29467.0,21700.0,25067.0,9967.0,9,2024-09-01,True,9
Kota Prabumulih,2024,Oktober,14000.0,12000.0,12000.0,10000.0,24258.0,35387.0,19935.0,130000.0,39742.0,30258.0,25065.0,17677.0,17065.0,15640.0,9516.0,12016.0,29355.0,20161.0,25290.0,10000.0,10,2024-10-01,True,10
Kota Prabumulih,2024,November,13034.0,11966.0,12000.0,10034.0,35069.0,35621.0,21172.0,130000.0,37621.0,31241.0,25517.0,18000.0,17690.0,16261.0,9552.0,12034.0,29310.0,20897.0,26207.0,10000.0,11,2024-11-01,True,11
Kota Prabumulih,2024,Desember,13548.0,12226.0,12032.0,9988.0,38875.0,39188.0,35813.0,128833.0,42156.0,33690.0,28483.0,18000.0,18226.0,16507.0,9645.0,12032.0,29483.0,21931.0,24586.0,10097.0,12,2024-12-01,True,12
Kota Prabumulih,2025,Januari,13872.0,12483.0,12162.0,10057.0,33889.0,38844.0,56670.0,128278.0,72330.0,35742.0,25866.0,17965.0,19616.0,15693.0,8477.0,11930.0,35811.0,22744.0,22783.0,11291.0,1,2025-01-01,True,1
Kota Prabumulih,2025,Februari,13833.0,12321.0,12238.0,10000.0,29714.0,38262.0,50262.0,127857.0,70869.0,35107.0,26179.0,17685.0,19619.0,15552.0,8292.0,12012.0,35000.0,23310.0,25024.0,11482.0,2,2025-02-01,True,2
Kota Prabumulih,2025,Maret,13849.0,12487.0,12423.0,10000.0,42000.0,42798.0,44536.0,132917.0,82571.0,37107.0,26940.0,17833.0,19768.0,15713.0,8667.0,12310.0,36119.0,25345.0,25106.0,10286.0,3,2025-03-01,True,3
Kota Prabumulih,2025,April,13856.0,12500.0,12407.0,10000.0,44925.0,43625.0,50927.0,129277.0,63183.0,32675.0,26000.0,18000.0,19823.0,15807.0,8756.0,12341.0,36482.0,25566.0,24892.0,10000.0,4,2025-04-01,True,4
Kota Prabumulih,2025,Mei,14518.0,12506.0,12417.0,10000.0,37911.0,37389.0,38667.0,128523.0,30867.0,31233.0,25967.0,18000.0,19828.0,15772.0,8978.0,12289.0,35034.0,25138.0,25115.0,10000.0,5,2025-05-01,True,5
Kota Prabumulih,2025,Juni,14846.0,13035.0,12411.333333333334,10000.0,37722.0,33456.0,32582.0,130329.0,41253.0,33286.0,26333.0,18000.0,19833.0,15735.0,9000.0,12333.0,35268.0,25155.0,25155.0,10000.0,6,2025-06-01,True,6
Kota Prabumulih,2025,Juli,14897.0,13000.0,12405.666666666666,10000.0,43699.0,31181.0,32980.0,130000.0,48190.0,34372.0,27000.0,18103.0,19745.0,15505.0,9000.0,12326.0,35000.0,25000.0,25000.0,10000.0,7,2025-07-01,True,7
Kota Prabumulih,2025,Agustus,14649.0,12819.0,12400.0,10000.0,43720.0,30387.0,35913.0,130000.0,31957.0,32860.0,26806.0,17210.0,19172.0,15338.0,9000.0,12183.0,34890.0,25000.0,25000.0,10000.0,8,2025-08-01,True,8
